Date,Time,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,Non-volatile PM10 (Hourly measured),Status,Volatile PM10 (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,Non-volatile PM2.5 (Hourly measured),Status,Volatile PM2.5 (Hourly measured),Status,Modelled Wind Direction,Status,Modelled Wind Speed,Status,Modelled Temperature,Status
06/02/2020,10:00:00,19.18244,P ugm-3,47.1004,P ugm-3,76.51305,P ugm-3,20.375,P ugm-3 (FIDAS),No data,,No data,,9.576,P ugm-3 (Ref.eq),No data,,No data,,241.8,N deg,3.4,N ms-1,2.8,N degC
06/02/2020,11:00:00,17.52272,P ugm-3,39.03899,P ugm-3,65.9068,P ugm-3,22.65,P ugm-3 (FIDAS),No data,,No data,,9.882,P ugm-3 (Ref.eq),No data,,No data,,236.3,N deg,3.4,N ms-1,2.9,N degC
06/02/2020,12:00:00,16.5652,P ugm-3,31.03555,P ugm-3,56.43516,P ugm-3,25.275,P ugm-3 (FIDAS),No data,,No data,,11.085,P ugm-3 (Ref.eq),No data,,No data,,230.2,N deg,3.3,N ms-1,3,N degC
06/02/2020,13:00:00,12.09674,P ugm-3,33.10193,P ugm-3,51.65001,P ugm-3,22.8,N ugm-3 (FIDAS),No data,,No data,,9.245,N ugm-3 (Ref.eq),No data,,No data,,234.3,N deg,3.2,N ms-1,3.2,N degC
06/02/2020,14:00:00,17.26738,P ugm-3,41.55176,P ugm-3,68.02805,P ugm-3,27.45,P ugm-3 (FIDAS),No data,,No data,,10.566,N ugm-3 (Ref.eq),No data,,No data,,233.1,N deg,2.8,N ms-1,3.3,N degC
06/02/2020,15:00:00,13.43728,P ugm-3,34.99298,P ugm-3,55.59653,P ugm-3,24.375,P ugm-3 (FIDAS),No data,,No data,,9.458,P ugm-3 (Ref.eq),No data,,No data,,225.4,N deg,2.5,N ms-1,3.2,N degC
06/02/2020,16:00:00,15.95877,P ugm-3,38.42781,P ugm-3,62.89758,P ugm-3,26.7,N ugm-3 (FIDAS),No data,,No data,,9.646,P ugm-3 (Ref.eq),No data,,No data,,218.1,N deg,2.5,N ms-1,3.1,N degC
06/02/2020,17:00:00,16.0226,P ugm-3,46.51895,P ugm-3,71.0866,P ugm-3,24.875,P ugm-3 (FIDAS),No data,,No data,,9.811,N ugm-3 (Ref.eq),No data,,No data,,206.2,N deg,2.3,N ms-1,3,N degC
06/02/2020,18:00:00,30.32165,P ugm-3,62.9739,P ugm-3,109.46645,P ugm-3,25.35,P ugm-3 (FIDAS),No data,,No data,,10.047,P ugm-3 (Ref.eq),No data,,No data,,195.7,N deg,2.2,N ms-1,2.8,N degC
06/02/2020,19:00:00,13.02235,P ugm-3,57.92701,P ugm-3,77.89434,P ugm-3,21.25,P ugm-3 (FIDAS),No data,,No data,,8.939,P ugm-3 (Ref.eq),No data,,No data,,178.7,N deg,2.1,N ms-1,2.6,N degC
06/02/2020,20:00:00,9.38375,P ugm-3,41.65229,P ugm-3,56.04051,P ugm-3,16.7,N ugm-3 (FIDAS),No data,,No data,,7.359,N ugm-3 (Ref.eq),No data,,No data,,167.6,N deg,2,N ms-1,2.4,N degC
06/02/2020,21:00:00,5.42598,P ugm-3,42.29433,P ugm-3,50.61405,P ugm-3,12.775,P ugm-3 (FIDAS),No data,,No data,,6.958,P ugm-3 (Ref.eq),No data,,No data,,162.4,N deg,2.1,N ms-1,2.2,N degC
06/02/2020,22:00:00,26.14046,P ugm-3,71.01292,P ugm-3,111.09439,P ugm-3,14.625,P ugm-3 (FIDAS),No data,,No data,,8.632,P ugm-3 (Ref.eq),No data,,No data,,160.1,N deg,2.5,N ms-1,2.1,N degC
06/02/2020,23:00:00,19.1186,P ugm-3,68.06547,P ugm-3,97.38025,P ugm-3,14.375,P ugm-3 (FIDAS),No data,,No data,,9.764,P ugm-3 (Ref.eq),No data,,No data,,117.8,N deg,1.9,N ms-1,1.3,N degC
06/02/2020,24:00:00,11.77757,P ugm-3,60.32896,P ugm-3,78.38765,P ugm-3,13.85,P ugm-3 (FIDAS),No data,,No data,,9.175,P ugm-3 (Ref.eq),No data,,No data,,100.5,N deg,2.6,N ms-1,0.9,N degC
07/02/2020,01:00:00,15.42513,P ugm-3,61.19679,P ugm-3,84.84833,P ugm-3,12.9,N ugm-3 (FIDAS),No data,,No data,,8.915,P ugm-3 (Ref.eq),No data,,No data,,129.1,N deg,2.2,N ms-1,-0.3,N degC
07/02/2020,02:00:00,3.97379,P ugm-3,43.42932,P ugm-3,49.52237,P ugm-3,11.875,P ugm-3 (FIDAS),No data,,No data,,8.42,P ugm-3 (Ref.eq),No data,,No data,,109.2,N deg,2.2,N ms-1,-0.9,N degC
07/02/2020,03:00:00,1.4421,P ugm-3,30.82023,P ugm-3,33.03142,P ugm-3,11.25,P ugm-3 (FIDAS),No data,,No data,,8.184,P ugm-3 (Ref.eq),No data,,No data,,87.3,N deg,2.4,N ms-1,-1.1,N degC
07/02/2020,04:00:00,2.01894,P ugm-3,21.12077,P ugm-3,24.21644,P ugm-3,9.95,P ugm-3 (FIDAS),No data,,No data,,7.288,P ugm-3 (Ref.eq),No data,,No data,,73.9,N deg,2.6,N ms-1,-0.9,N degC
07/02/2020,05:00:00,2.94829,P ugm-3,24.05376,P ugm-3,28.57441,P ugm-3,10.15,P ugm-3 (FIDAS),No data,,No data,,7.264,N ugm-3 (Ref.eq),No data,,No data,,77.9,N deg,2.7,N ms-1,-0.6,N degC
07/02/2020,06:00:00,14.99784,P ugm-3,45.74068,P ugm-3,68.73705,P ugm-3,9.775,P ugm-3 (FIDAS),No data,,No data,,7.453,N ugm-3 (Ref.eq),No data,,No data,,79.4,N deg,2.6,N ms-1,-0.7,N degC
07/02/2020,07:00:00,14.4851,P ugm-3,45.18978,P ugm-3,67.39995,P ugm-3,10.55,P ugm-3 (FIDAS),No data,,No data,,7.406,P ugm-3 (Ref.eq),No data,,No data,,84.5,N deg,2.7,N ms-1,-0.7,N degC
07/02/2020,08:00:00,31.21346,P ugm-3,55.19609,P ugm-3,103.05606,P ugm-3,10.425,P ugm-3 (FIDAS),No data,,No data,,7.335,P ugm-3 (Ref.eq),No data,,No data,,91.2,N deg,2.8,N ms-1,-0.8,N degC
07/02/2020,09:00:00,60.05547,P ugm-3,60.69275,P ugm-3,152.77652,P ugm-3,10.65,P ugm-3 (FIDAS),No data,,No data,,7.453,N ugm-3 (Ref.eq),No data,,No data,,110,N deg,3,N ms-1,-0.1,N degC
07/02/2020,10:00:00,37.94326,P ugm-3,50.72084,P ugm-3,108.8997,P ugm-3,11.575,P ugm-3 (FIDAS),No data,,No data,,8.42,P ugm-3 (Ref.eq),No data,,No data,,140.6,N deg,3.3,N ms-1,2.2,N degC
07/02/2020,11:00:00,41.37226,P ugm-3,42.73939,P ugm-3,106.17597,P ugm-3,12.55,P ugm-3 (FIDAS),No data,,No data,,8.892,P ugm-3 (Ref.eq),No data,,No data,,163.1,N deg,4.9,N ms-1,5,N degC
07/02/2020,12:00:00,28.36131,P ugm-3,41.24605,P ugm-3,84.73278,P ugm-3,12.5,N ugm-3 (FIDAS),No data,,No data,,8.278,P ugm-3 (Ref.eq),No data,,No data,,152,N deg,4.5,N ms-1,4.7,N degC
07/02/2020,13:00:00,23.23384,P ugm-3,47.52334,P ugm-3,83.14806,P ugm-3,16.25,P ugm-3 (FIDAS),No data,,No data,,8.939,P ugm-3 (Ref.eq),No data,,No data,,130.5,N deg,3.7,N ms-1,4.2,N degC
07/02/2020,14:00:00,14.06849,P ugm-3,42.11439,P ugm-3,63.68577,P ugm-3,26.5,N ugm-3 (FIDAS),No data,,No data,,7.453,N ugm-3 (Ref.eq),No data,,No data,,137.7,N deg,3.2,N ms-1,4.1,N degC
07/02/2020,15:00:00,12.9789,P ugm-3,29.4731,P ugm-3,49.37381,P ugm-3,24.525,P ugm-3 (FIDAS),No data,,No data,,6.627,P ugm-3 (Ref.eq),No data,,No data,,85,N deg,2.1,N ms-1,3.4,N degC
07/02/2020,16:00:00,15.31831,P ugm-3,34.25534,P ugm-3,57.74309,P ugm-3,21.175,P ugm-3 (FIDAS),No data,,No data,,7.028,P ugm-3 (Ref.eq),No data,,No data,,98.8,N deg,2.2,N ms-1,3.4,N degC
07/02/2020,17:00:00,13.07504,P ugm-3,42.39959,P ugm-3,62.44771,P ugm-3,22.35,P ugm-3 (FIDAS),No data,,No data,,8.09,P ugm-3 (Ref.eq),No data,,No data,,132.3,N deg,2.8,N ms-1,2.4,N degC
07/02/2020,18:00:00,14.54919,P ugm-3,50.63801,P ugm-3,72.94646,P ugm-3,23.55,P ugm-3 (FIDAS),No data,,No data,,9.906,N ugm-3 (Ref.eq),No data,,No data,,166.9,N deg,5.5,N ms-1,3.3,N degC
07/02/2020,19:00:00,13.65188,P ugm-3,42.15891,P ugm-3,63.0915,P ugm-3,20.975,P ugm-3 (FIDAS),No data,,No data,,11.557,P ugm-3 (Ref.eq),No data,,No data,,171.8,N deg,6.3,N ms-1,3.9,N degC
07/02/2020,20:00:00,6.28115,P ugm-3,24.53948,P ugm-3,34.17044,P ugm-3,21.825,P ugm-3 (FIDAS),No data,,No data,,13.278,P ugm-3 (Ref.eq),No data,,No data,,173,N deg,6.6,N ms-1,5.1,N degC
07/02/2020,21:00:00,7.24255,P ugm-3,21.23302,P ugm-3,32.33811,P ugm-3,18.525,P ugm-3 (FIDAS),No data,,No data,,15.259,P ugm-3 (Ref.eq),No data,,No data,,171.6,N deg,7.3,N ms-1,5.7,N degC
07/02/2020,22:00:00,5.54408,P ugm-3,19.3803,P ugm-3,27.8811,P ugm-3,16.35,P ugm-3 (FIDAS),No data,,No data,,13.42,P ugm-3 (Ref.eq),No data,,No data,,178.1,N deg,6.2,N ms-1,6.8,N degC
07/02/2020,23:00:00,6.85799,P ugm-3,22.16933,P ugm-3,32.68477,P ugm-3,14.225,P ugm-3 (FIDAS),No data,,No data,,11.109,P ugm-3 (Ref.eq),No data,,No data,,195.5,N deg,7.1,N ms-1,7.5,N degC
07/02/2020,24:00:00,3.65332,P ugm-3,11.53306,P ugm-3,17.13474,P ugm-3,3.975,P ugm-3 (FIDAS),No data,,No data,,3.09,P ugm-3 (Ref.eq),No data,,No data,,205.1,N deg,8.1,N ms-1,8.1,N degC
08/02/2020,01:00:00,3.26048,P ugm-3,8.78782,P ugm-3,13.78716,P ugm-3,4.2,P ugm-3 (FIDAS),No data,,No data,,3.349,P ugm-3 (Ref.eq),No data,,No data,,188.2,N deg,7.2,N ms-1,7.6,N degC
08/02/2020,02:00:00,1.02963,P ugm-3,5.84512,P ugm-3,7.42386,P ugm-3,5.225,P ugm-3 (FIDAS),No data,,No data,,2.759,P ugm-3 (Ref.eq),No data,,No data,,203.4,N deg,8.6,N ms-1,7.2,N degC
08/02/2020,03:00:00,1.31921,P ugm-3,3.74399,P ugm-3,5.76674,P ugm-3,10.775,P ugm-3 (FIDAS),No data,,No data,,5.519,P ugm-3 (Ref.eq),No data,,No data,,229.3,N deg,8,N ms-1,6.6,N degC
08/02/2020,04:00:00,1.25486,P ugm-3,4.29008,P ugm-3,6.21416,P ugm-3,8.65,P ugm-3 (FIDAS),No data,,No data,,4.245,N ugm-3 (Ref.eq),No data,,No data,,247.8,N deg,7.4,N ms-1,5.8,N degC
08/02/2020,05:00:00,1.9949,P ugm-3,4.69647,P ugm-3,7.75528,P ugm-3,2.9,P ugm-3 (FIDAS),No data,,No data,,1.038,P ugm-3 (Ref.eq),No data,,No data,,240.7,N deg,7.5,N ms-1,5.2,N degC
08/02/2020,06:00:00,2.09143,P ugm-3,3.60391,P ugm-3,6.81072,P ugm-3,8.775,P ugm-3 (FIDAS),No data,,No data,,3.09,P ugm-3 (Ref.eq),No data,,No data,,236.1,N deg,6.4,N ms-1,4.5,N degC
08/02/2020,07:00:00,2.1236,P ugm-3,7.33279,P ugm-3,10.58894,P ugm-3,13.3,N ugm-3 (FIDAS),No data,,No data,,5.354,P ugm-3 (Ref.eq),No data,,No data,,232.7,N deg,6.3,N ms-1,4.2,N degC
08/02/2020,08:00:00,2.83147,P ugm-3,10.42332,P ugm-3,14.76485,P ugm-3,11.225,P ugm-3 (FIDAS),No data,,No data,,5.165,P ugm-3 (Ref.eq),No data,,No data,,227.5,N deg,7,N ms-1,4.1,N degC
08/02/2020,09:00:00,4.76202,P ugm-3,16.16302,P ugm-3,23.46468,P ugm-3,10.775,P ugm-3 (FIDAS),No data,,No data,,4.599,P ugm-3 (Ref.eq),No data,,No data,,223.7,N deg,7.3,N ms-1,4.2,N degC
08/02/2020,10:00:00,4.37591,P ugm-3,12.82769,P ugm-3,19.53733,P ugm-3,9.1,N ugm-3 (FIDAS),No data,,No data,,3.915,P ugm-3 (Ref.eq),No data,,No data,,221.1,N deg,8.3,N ms-1,5.1,N degC
08/02/2020,11:00:00,5.11596,P ugm-3,12.38896,P ugm-3,20.23332,P ugm-3,10.725,P ugm-3 (FIDAS),No data,,No data,,4.34,N ugm-3 (Ref.eq),No data,,No data,,219.5,N deg,8.4,N ms-1,5.8,N degC
08/02/2020,12:00:00,5.11596,P ugm-3,12.19011,P ugm-3,20.03447,P ugm-3,11.625,P ugm-3 (FIDAS),No data,,No data,,4.788,P ugm-3 (Ref.eq),No data,,No data,,216,N deg,8.9,N ms-1,6.3,N degC
08/02/2020,13:00:00,4.47244,P ugm-3,11.73513,P ugm-3,18.59278,P ugm-3,12.175,P ugm-3 (FIDAS),No data,,No data,,5.283,N ugm-3 (Ref.eq),No data,,No data,,213.6,N deg,9.7,N ms-1,6.9,N degC
08/02/2020,14:00:00,3.21758,P ugm-3,8.38961,P ugm-3,13.32317,P ugm-3,11.95,P ugm-3 (FIDAS),No data,,No data,,5.142,P ugm-3 (Ref.eq),No data,,No data,,209.6,N deg,10,N ms-1,6.9,N degC
08/02/2020,15:00:00,2.73495,P ugm-3,8.78165,P ugm-3,12.97518,P ugm-3,13.325,P ugm-3 (FIDAS),No data,,No data,,5.542,P ugm-3 (Ref.eq),No data,,No data,,203.5,N deg,10,N ms-1,6.4,N degC
08/02/2020,16:00:00,2.83147,P ugm-3,8.4845,P ugm-3,12.82603,P ugm-3,12.425,P ugm-3 (FIDAS),No data,,No data,,5.613,P ugm-3 (Ref.eq),No data,,No data,,196.9,N deg,11,N ms-1,6.6,N degC
08/02/2020,17:00:00,3.44281,P ugm-3,9.03853,P ugm-3,14.31743,P ugm-3,9,N ugm-3 (FIDAS),No data,,No data,,4.859,P ugm-3 (Ref.eq),No data,,No data,,200.8,N deg,12.3,N ms-1,6.4,N degC
08/02/2020,18:00:00,2.73495,P ugm-3,7.04169,P ugm-3,11.23521,P ugm-3,7.675,P ugm-3 (FIDAS),No data,,No data,,4.764,P ugm-3 (Ref.eq),No data,,No data,,218.9,N deg,12.4,N ms-1,6.5,N degC
08/02/2020,19:00:00,3.15323,P ugm-3,6.10204,P ugm-3,10.93693,P ugm-3,7.475,P ugm-3 (FIDAS),No data,,No data,,4.623,N ugm-3 (Ref.eq),No data,,No data,,234,N deg,12.3,N ms-1,6.4,N degC
08/02/2020,20:00:00,3.24976,P ugm-3,7.89286,P ugm-3,12.87575,P ugm-3,6.175,P ugm-3 (FIDAS),No data,,No data,,4.269,P ugm-3 (Ref.eq),No data,,No data,,235.6,N deg,10.4,N ms-1,6.4,N degC
08/02/2020,21:00:00,20.46382,P ugm-3,34.24415,P ugm-3,65.62157,P ugm-3,4.275,P ugm-3 (FIDAS),No data,,No data,,3.16,P ugm-3 (Ref.eq),No data,,No data,,234.3,N deg,8.2,N ms-1,5.9,N degC
08/02/2020,22:00:00,9.8458,P ugm-3,29.89386,P ugm-3,44.99055,P ugm-3,2.5,P ugm-3 (FIDAS),No data,,No data,,1.887,P ugm-3 (Ref.eq),No data,,No data,,238.4,N deg,6.7,N ms-1,6.2,N degC
08/02/2020,23:00:00,5.18031,P ugm-3,19.69757,P ugm-3,27.6406,P ugm-3,1.675,P ugm-3 (FIDAS),No data,,No data,,1.203,P ugm-3 (Ref.eq),No data,,No data,,250.7,N deg,5.4,N ms-1,6,N degC
08/02/2020,24:00:00,11.13283,P ugm-3,31.84779,P ugm-3,48.9179,P ugm-3,1.2,P ugm-3 (FIDAS),No data,,No data,,0.778,P ugm-3 (Ref.eq),No data,,No data,,235.6,N deg,4.4,N ms-1,5.8,N degC
09/02/2020,01:00:00,5.51338,P ugm-3,35.26239,P ugm-3,43.71612,P ugm-3,0.95,P ugm-3 (FIDAS),No data,,No data,,0.684,P ugm-3 (Ref.eq),No data,,No data,,261.6,N deg,2.8,N ms-1,5.4,N degC
09/02/2020,02:00:00,27.95456,P ugm-3,51.55578,P ugm-3,94.41884,P ugm-3,1.175,P ugm-3 (FIDAS),No data,,No data,,0.849,P ugm-3 (Ref.eq),No data,,No data,,248.4,N deg,2.7,N ms-1,5.1,N degC
09/02/2020,03:00:00,11.30674,P ugm-3,36.55983,P ugm-3,53.89659,P ugm-3,1.675,P ugm-3 (FIDAS),No data,,No data,,1.274,P ugm-3 (Ref.eq),No data,,No data,,222.5,N deg,1.1,N ms-1,5,N degC
09/02/2020,04:00:00,2.93975,P ugm-3,18.79773,P ugm-3,23.30529,P ugm-3,1.175,P ugm-3 (FIDAS),No data,,No data,,0.896,P ugm-3 (Ref.eq),No data,,No data,,150.5,N deg,1.7,N ms-1,5,N degC
09/02/2020,05:00:00,5.65337,P ugm-3,35.44698,P ugm-3,44.11536,P ugm-3,2.8,P ugm-3 (FIDAS),No data,,No data,,1.91,P ugm-3 (Ref.eq),No data,,No data,,193.9,N deg,4.2,N ms-1,6.6,N degC
09/02/2020,06:00:00,1.80908,P ugm-3,20.03236,P ugm-3,22.80624,P ugm-3,1.725,P ugm-3 (FIDAS),No data,,No data,,1.274,P ugm-3 (Ref.eq),No data,,No data,,226.4,N deg,10.2,N ms-1,9.2,N degC
09/02/2020,07:00:00,3.42433,P ugm-3,11.21784,P ugm-3,16.4684,P ugm-3,0.775,P ugm-3 (FIDAS),No data,,No data,,0.519,P ugm-3 (Ref.eq),No data,,No data,,228.6,N deg,11.9,N ms-1,9.8,N degC
09/02/2020,08:00:00,1.61525,P ugm-3,3.21241,P ugm-3,5.68909,P ugm-3,1.1,P ugm-3 (FIDAS),No data,,No data,,0.542,P ugm-3 (Ref.eq),No data,,No data,,228,N deg,12.6,N ms-1,10,N degC
09/02/2020,09:00:00,1.90599,P ugm-3,3.71479,P ugm-3,6.63727,P ugm-3,1.725,P ugm-3 (FIDAS),No data,,No data,,0.802,P ugm-3 (Ref.eq),No data,,No data,,235.4,N deg,11.5,N ms-1,9.9,N degC
09/02/2020,10:00:00,2.77823,P ugm-3,6.1701,P ugm-3,10.42999,P ugm-3,5.1,N ugm-3 (FIDAS),No data,,No data,,2.311,P ugm-3 (Ref.eq),No data,,No data,,238.7,N deg,10.2,N ms-1,9.5,N degC
09/02/2020,11:00:00,3.42433,P ugm-3,8.22359,P ugm-3,13.47415,P ugm-3,10.475,P ugm-3 (FIDAS),No data,,No data,,4.906,N ugm-3 (Ref.eq),No data,,No data,,243.7,N deg,10,N ms-1,9,N degC
09/02/2020,12:00:00,4.26426,P ugm-3,9.78026,P ugm-3,16.31869,P ugm-3,13.85,P ugm-3 (FIDAS),No data,,No data,,7.028,P ugm-3 (Ref.eq),No data,,No data,,249.6,N deg,11,N ms-1,9.4,N degC
09/02/2020,13:00:00,6.68713,P ugm-3,13.35126,P ugm-3,23.60471,P ugm-3,17.575,P ugm-3 (FIDAS),No data,,No data,,8.042,P ugm-3 (Ref.eq),No data,,No data,,252.5,N deg,10.8,N ms-1,8.6,N degC
09/02/2020,14:00:00,7.33323,P ugm-3,14.25695,P ugm-3,25.50107,P ugm-3,19.425,P ugm-3 (FIDAS),No data,,No data,,8.373,P ugm-3 (Ref.eq),No data,,No data,,261.3,N deg,9.3,N ms-1,7.8,N degC
09/02/2020,15:00:00,6.23486,P ugm-3,14.94301,P ugm-3,24.50299,P ugm-3,21.375,P ugm-3 (FIDAS),No data,,No data,,8.986,P ugm-3 (Ref.eq),No data,,No data,,265.8,N deg,9,N ms-1,7.3,N degC
09/02/2020,16:00:00,10.01454,P ugm-3,19.22823,P ugm-3,34.58365,P ugm-3,15,N ugm-3 (FIDAS),No data,,No data,,6.91,P ugm-3 (Ref.eq),No data,,No data,,266.8,N deg,8,N ms-1,6.7,N degC
09/02/2020,17:00:00,11.79131,P ugm-3,23.59029,P ugm-3,41.67005,P ugm-3,8.1,N ugm-3 (FIDAS),No data,,No data,,4.08,P ugm-3 (Ref.eq),No data,,No data,,269.5,N deg,7.7,N ms-1,6.3,N degC
09/02/2020,18:00:00,9.56227,P ugm-3,23.31519,P ugm-3,37.97713,P ugm-3,7.175,P ugm-3 (FIDAS),No data,,No data,,3.962,N ugm-3 (Ref.eq),No data,,No data,,270.8,N deg,8.3,N ms-1,5.9,N degC
09/02/2020,19:00:00,12.30819,P ugm-3,31.33138,P ugm-3,50.20368,P ugm-3,7.375,P ugm-3 (FIDAS),No data,,No data,,4.222,P ugm-3 (Ref.eq),No data,,No data,,270.1,N deg,8.7,N ms-1,5.3,N degC
09/02/2020,20:00:00,10.88677,P ugm-3,25.67589,P ugm-3,42.36871,P ugm-3,8.15,P ugm-3 (FIDAS),No data,,No data,,4.175,P ugm-3 (Ref.eq),No data,,No data,,271.4,N deg,9.3,N ms-1,5.1,N degC
09/02/2020,21:00:00,7.62397,P ugm-3,18.95128,P ugm-3,30.64121,P ugm-3,6.525,P ugm-3 (FIDAS),No data,,No data,,3.349,P ugm-3 (Ref.eq),No data,,No data,,277.4,N deg,8.9,N ms-1,4.6,N degC
09/02/2020,22:00:00,6.10564,P ugm-3,16.83788,P ugm-3,26.19973,P ugm-3,7.075,P ugm-3 (FIDAS),No data,,No data,,3.019,P ugm-3 (Ref.eq),No data,,No data,,276.3,N deg,8,N ms-1,4.4,N degC
09/02/2020,23:00:00,4.78113,P ugm-3,16.32365,P ugm-3,23.65462,P ugm-3,6.125,P ugm-3 (FIDAS),No data,,No data,,2.83,P ugm-3 (Ref.eq),No data,,No data,,272.5,N deg,8.2,N ms-1,4.1,N degC
09/02/2020,24:00:00,6.00872,P ugm-3,15.04022,P ugm-3,24.25347,P ugm-3,3.45,P ugm-3 (FIDAS),No data,,No data,,1.58,P ugm-3 (Ref.eq),No data,,No data,,276.2,N deg,8.7,N ms-1,4,N degC
10/02/2020,01:00:00,3.45964,P ugm-3,10.39179,P ugm-3,15.69649,P ugm-3,4.175,P ugm-3 (FIDAS),No data,,No data,,1.675,P ugm-3 (Ref.eq),No data,,No data,,274.3,N deg,7.3,N ms-1,4.3,N degC
10/02/2020,02:00:00,2.59473,P ugm-3,7.04241,P ugm-3,11.02094,P ugm-3,5.3,N ugm-3 (FIDAS),No data,,No data,,1.981,P ugm-3 (Ref.eq),No data,,No data,,276.9,N deg,7.7,N ms-1,4.5,N degC
10/02/2020,03:00:00,0.64868,P ugm-3,2.61222,P ugm-3,3.60686,P ugm-3,2.975,P ugm-3 (FIDAS),No data,,No data,,1.557,P ugm-3 (Ref.eq),No data,,No data,,277.5,N deg,8.1,N ms-1,4.3,N degC
10/02/2020,04:00:00,1.58927,P ugm-3,2.42238,P ugm-3,4.85923,P ugm-3,6.5,N ugm-3 (FIDAS),No data,,No data,,2.972,P ugm-3 (Ref.eq),No data,,No data,,269.1,N deg,8.4,N ms-1,3.8,N degC
10/02/2020,05:00:00,2.23795,P ugm-3,5.58565,P ugm-3,9.01713,P ugm-3,5.125,P ugm-3 (FIDAS),No data,,No data,,2.5,P ugm-3 (Ref.eq),No data,,No data,,268.6,N deg,7.8,N ms-1,3.5,N degC
10/02/2020,06:00:00,5.28676,P ugm-3,12.88363,P ugm-3,20.98988,P ugm-3,4.775,P ugm-3 (FIDAS),No data,,No data,,1.981,P ugm-3 (Ref.eq),No data,,No data,,270.7,N deg,8,N ms-1,2.4,N degC
10/02/2020,07:00:00,6.29222,P ugm-3,19.95833,P ugm-3,29.60626,P ugm-3,9.925,P ugm-3 (FIDAS),No data,,No data,,3.962,N ugm-3 (Ref.eq),No data,,No data,,263.9,N deg,8.3,N ms-1,3.1,N degC
10/02/2020,08:00:00,16.54139,P ugm-3,34.50063,P ugm-3,59.86375,P ugm-3,8.875,P ugm-3 (FIDAS),No data,,No data,,3.632,P ugm-3 (Ref.eq),No data,,No data,,269.2,N deg,8.1,N ms-1,3.4,N degC
10/02/2020,09:00:00,13.68719,P ugm-3,30.36083,P ugm-3,51.34757,P ugm-3,8.25,P ugm-3 (FIDAS),No data,,No data,,3.656,P ugm-3 (Ref.eq),No data,,No data,,256.8,N deg,8.8,N ms-1,3.4,N degC
10/02/2020,10:00:00,10.73569,P ugm-3,20.55918,P ugm-3,37.02035,P ugm-3,5.725,P ugm-3 (FIDAS),No data,,No data,,2.618,P ugm-3 (Ref.eq),No data,,No data,,256.5,N deg,8.6,N ms-1,3.6,N degC
10/02/2020,11:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,253.5,N deg,9,N ms-1,3.5,N degC
10/02/2020,12:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,257.6,N deg,8.8,N ms-1,3.9,N degC
10/02/2020,13:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,263.9,N deg,7.2,N ms-1,3.1,N degC
10/02/2020,14:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,274.8,N deg,7.8,N ms-1,2.2,N degC
10/02/2020,15:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,264.5,N deg,9,N ms-1,3.2,N degC
10/02/2020,16:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,260,N deg,9.5,N ms-1,2.4,N degC
10/02/2020,17:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,261.9,N deg,8.3,N ms-1,3.2,N degC
10/02/2020,18:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,258.1,N deg,10.2,N ms-1,3.5,N degC
10/02/2020,19:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,262.7,N deg,11.2,N ms-1,3.9,N degC
10/02/2020,20:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,262.5,N deg,11.4,N ms-1,4.3,N degC
10/02/2020,21:00:00,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3,No data,N ugm-3 (FIDAS),No data,,No data,,No data,N ugm-3 (Ref.eq),No data,,No data,,265.4,N deg,11.5,N ms-1,4.5,N degC
